region,q0.01,q0.02,q0.03,q0.04,q0.05,q0.06,q0.07,q0.08,q0.09,q0.1,q0.11,q0.12,q0.13,q0.14,q0.15,q0.16,q0.17,q0.18,q0.19,q0.2,q0.21,q0.22,q0.23,q0.24,q0.25,q0.26,q0.27,q0.28,q0.29,q0.3,q0.31,q0.32,q0.33,q0.34,q0.35,q0.36,q0.37,q0.38,q0.39,q0.4,q0.41,q0.42,q0.43,q0.44,q0.45,q0.46,q0.47,q0.48,q0.49,q0.5,q0.51,q0.52,q0.53,q0.54,q0.55,q0.56,q0.57,q0.58,q0.59,q0.6,q0.61,q0.62,q0.63,q0.64,q0.65,q0.66,q0.67,q0.68,q0.69,q0.7,q0.71,q0.72,q0.73,q0.74,q0.75,q0.76,q0.77,q0.78,q0.79,q0.8,q0.81,q0.82,q0.83,q0.84,q0.85,q0.86,q0.87,q0.88,q0.89,q0.9,q0.91,q0.92,q0.93,q0.94,q0.95,q0.96,q0.97,q0.98,q0.99
national,-444752.91772881744,-374651.86916082702,-339645.9696915177,-313329.4454441648,-291542.92109001253,-275621.96585174836,-259986.71771407052,-248513.59693215232,-238421.82681626672,-227964.98938555666,-218909.62493540696,-212141.42148794999,-205191.74541873715,-199527.20218777601,-194146.3581899846,-189949.19132875217,-185581.81378572673,-181264.49958622787,-177649.27926277282,-173573.54713228668,-170360.13619138469,-167446.59599660884,-165167.59996112908,-162442.87789195939,-160149.44378512455,-157636.03409452026,-155294.34587188644,-152919.47730563697,-150793.34952164639,-148643.6341852179,-146534.27140100137,-144151.04549015785,-142056.05906441956,-140146.16934066292,-138296.00022523716,-136076.62071031571,-134199.40258550475,-132094.74474621704,-129714.39205667627,-127532.95045334756,-125690.34187725329,-123639.50166561417,-122149.31794593358,-120505.83979564974,-118334.13837482072,-116472.809247964,-114843.68044125922,-113253.84372237754,-111159.08537375971,-109379.78684415879,-107150.96742378344,-105542.11901256931,-103882.93869911852,-102146.19101474238,-100282.05269439798,-98840.378731530145,-97286.461725060988,-96082.060410361169,-95079.434054005629,-94030.765403825499,-92904.390234504142,-91650.230902356023,-90383.456807709634,-89082.52618351327,-87894.411339482875,-86726.008656165766,-85134.657948514796,-83830.432348247879,-82632.82395907848,-81421.758436696313,-79965.842922487107,-78400.421581984716,-76853.088176530335,-75633.043110147861,-74271.813423615691,-72815.733660289116,-71126.908248510561,-69368.065129941373,-67375.161071119888,-65073.288141286335,-63245.769972830007,-61372.732084925272,-59462.195008856863,-56978.780451631792,-54899.616382491709,-52709.377343306718,-50012.851372969926,-47093.792207378101,-44491.943919558165,-41725.55403785564,-38695.659790126207,-34590.649446682342,-28936.236548004552,-23586.001829928588,-17978.333117596743,-6492.1018227731538,4067.7227632054451,22247.190686029579,53323.189909990506
