region,q0.01,q0.02,q0.03,q0.04,q0.05,q0.06,q0.07,q0.08,q0.09,q0.1,q0.11,q0.12,q0.13,q0.14,q0.15,q0.16,q0.17,q0.18,q0.19,q0.2,q0.21,q0.22,q0.23,q0.24,q0.25,q0.26,q0.27,q0.28,q0.29,q0.3,q0.31,q0.32,q0.33,q0.34,q0.35,q0.36,q0.37,q0.38,q0.39,q0.4,q0.41,q0.42,q0.43,q0.44,q0.45,q0.46,q0.47,q0.48,q0.49,q0.5,q0.51,q0.52,q0.53,q0.54,q0.55,q0.56,q0.57,q0.58,q0.59,q0.6,q0.61,q0.62,q0.63,q0.64,q0.65,q0.66,q0.67,q0.68,q0.69,q0.7,q0.71,q0.72,q0.73,q0.74,q0.75,q0.76,q0.77,q0.78,q0.79,q0.8,q0.81,q0.82,q0.83,q0.84,q0.85,q0.86,q0.87,q0.88,q0.89,q0.9,q0.91,q0.92,q0.93,q0.94,q0.95,q0.96,q0.97,q0.98,q0.99
national,-0.5267578943170093,-0.48130902957893573,-0.44682547981926835,-0.43188965956501013,-0.41043885944371805,-0.3990486954691397,-0.38832071755496855,-0.3801157462797411,-0.37384192167293495,-0.36788365330598927,-0.36084213914533425,-0.35598680343351674,-0.351306738020829,-0.34360861484321603,-0.33600018806190235,-0.3261372013606101,-0.3213296088276918,-0.3129174896470355,-0.30723522413312887,-0.3001760017041777,-0.2951199842975982,-0.29023213335668263,-0.28367699612082964,-0.27826826113409586,-0.27433127952394276,-0.2710097085446228,-0.2650972848915023,-0.26130340022774146,-0.2570366397844581,-0.25421436511658957,-0.25044646843891405,-0.24716819983419125,-0.2406831168055179,-0.23690731948106114,-0.23202772147301598,-0.2268794876205127,-0.22470297331033118,-0.22171685471288338,-0.21372856422537945,-0.21059475666435068,-0.20345703619296662,-0.1995154326432491,-0.19627932429193695,-0.19139588671706065,-0.18836900288281555,-0.18548619715434977,-0.1829650789982873,-0.17906476025636442,-0.1757714019894996,-0.17172801683624783,-0.16938539678411635,-0.16596369706570746,-0.16291337322067445,-0.1597537299099172,-0.15743393640657022,-0.1553969643092068,-0.15185550024682248,-0.14845720387091088,-0.14645422024933685,-0.14327124011765946,-0.1392485876034244,-0.13754885514266624,-0.13509689974939842,-0.13223952278670348,-0.1287594102363121,-0.126881238762111,-0.12431309518687872,-0.1224453749548049,-0.1188418286020898,-0.11722620577010456,-0.11614703553799455,-0.1115944051699791,-0.10923625014113147,-0.10650090781124666,-0.09802684703681397,-0.09357902213942282,-0.0892932546665115,-0.08653757655425753,-0.08472304729876257,-0.07954018895113268,-0.0769963169174992,-0.07323373840003589,-0.0710885186596899,-0.06878344887681909,-0.06603107092800764,-0.06243225776392247,-0.060115933246007724,-0.05670676762798976,-0.05419154427981354,-0.05063383300141222,-0.04685659361858274,-0.04354482877252375,-0.04036833108822524,-0.03794201401745578,-0.034109009650451494,-0.02797059352452891,-0.022822837740343882,-0.016623202956522753,0.0011864767817559851
