region,q0.01,q0.02,q0.03,q0.04,q0.05,q0.06,q0.07,q0.08,q0.09,q0.1,q0.11,q0.12,q0.13,q0.14,q0.15,q0.16,q0.17,q0.18,q0.19,q0.2,q0.21,q0.22,q0.23,q0.24,q0.25,q0.26,q0.27,q0.28,q0.29,q0.3,q0.31,q0.32,q0.33,q0.34,q0.35,q0.36,q0.37,q0.38,q0.39,q0.4,q0.41,q0.42,q0.43,q0.44,q0.45,q0.46,q0.47,q0.48,q0.49,q0.5,q0.51,q0.52,q0.53,q0.54,q0.55,q0.56,q0.57,q0.58,q0.59,q0.6,q0.61,q0.62,q0.63,q0.64,q0.65,q0.66,q0.67,q0.68,q0.69,q0.7,q0.71,q0.72,q0.73,q0.74,q0.75,q0.76,q0.77,q0.78,q0.79,q0.8,q0.81,q0.82,q0.83,q0.84,q0.85,q0.86,q0.87,q0.88,q0.89,q0.9,q0.91,q0.92,q0.93,q0.94,q0.95,q0.96,q0.97,q0.98,q0.99
national,-269849.21453490038,-243744.17043434561,-222512.35935038605,-210962.37917768609,-199729.19597578142,-196300.21867070827,-189648.66917943599,-186451.71360443687,-183126.75374719957,-180065.04998555523,-176493.79626535394,-175206.56632904129,-171098.65034351655,-168440.33170537185,-165062.40497752206,-162811.83556432757,-159948.31787125097,-156116.49463870638,-153670.51118539731,-150779.93819961144,-147337.12333327686,-145821.77762288516,-143122.61363739771,-140752.74169594783,-138419.67544531511,-134943.91370635759,-133733.81839487364,-132062.11081387955,-129739.54353431692,-126950.12404099776,-125329.01905462163,-123083.098543416,-120725.90971909107,-119196.83457339781,-117258.300358742,-115267.79937802166,-113304.8690273918,-110988.97677606599,-108801.50064047732,-107376.95178628566,-104519.94103738865,-101644.18591414251,-98849.061004013085,-97726.955095824145,-95629.867846798123,-93455.759529370873,-90723.912737507344,-89158.192457327648,-85677.813331873331,-83523.935023775717,-81122.530421310265,-79799.427997136736,-77171.319896248431,-75120.889969149619,-72926.01635766805,-70825.32397825821,-68830.823254862436,-65844.500815131454,-62681.111150001569,-59466.215236228942,-56744.577898596181,-54047.192555923059,-51959.886084933925,-48999.946674840205,-46510.570935096817,-42824.104215441133,-41074.768520144506,-39478.038912999014,-35831.529784221122,-32889.929564420112,-30533.4004882261,-28609.661936428038,-25352.16323079856,-22840.479640542148,-19699.192795636507,-15723.272673307178,-12227.664963267931,-7134.1463662031802,-1886.7095781799187,6318.6526915954109,11070.271025382319,18218.806161040673,21492.325288535947,24125.550813194615,31328.176732607291,34361.310204225767,39476.544978843063,41974.50807387945,47180.31713603645,50592.112705715066,54196.368599404865,58875.992474406354,62060.109912022213,65119.486764691595,71533.541379805407,82064.62150941501,89015.349603714392,110164.59722267809,137133.70985199432
